STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681008 13:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681008 15:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681008 16:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681008 17:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681008 18:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681015 21:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681016 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681016 01:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681016 16:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681016 18:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681031 15:00,21, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681031 16:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681101 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681106 17:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681106 18:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681106 19:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681106 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681109 22:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681109 23:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681110 00:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681113 19:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681113 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681113 21:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681113 22:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681113 23:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 04:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 05:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 06:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 07:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 08:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 09:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 10:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 11:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 12:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 14:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 15:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681114 16:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681128 02:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681128 03:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681128 04:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681128 05:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681128 06:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681128 07:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681201 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681212 02:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681217 17:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681217 18:00,9, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681217 19:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681217 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681217 21:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681218 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681220 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 06:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 07:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 09:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 15:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 16:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 17:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 18:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 19:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 20:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 21:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 22:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681221 23:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681222 00:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681227 06:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681230 18:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681230 19:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1615.1,39.76667,-104.88333,19681230 21:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690101 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690103 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690108 09:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690108 10:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690123 06:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690123 07:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690123 08:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690123 09:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690123 10:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690127 19:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690201 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690214 07:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 01:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 02:00,8, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 03:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 04:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 05:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 06:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690217 07:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690226 20:00,9, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690226 21:00,8, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690226 22:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 18:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 19:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 20:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 21:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 22:00,13, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690301 23:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 00:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 01:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 02:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 03:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 04:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 05:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 06:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 07:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 09:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 10:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690302 11:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690304 11:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690304 14:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690304 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690305 04:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690305 05:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 06:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 07:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 08:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 09:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 10:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 11:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 12:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 13:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 14:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 16:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 17:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 21:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 22:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690307 23:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690309 23:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690313 18:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690313 19:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690313 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690313 21:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690313 23:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690323 23:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690324 22:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690401 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690401 15:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690401 16:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690404 03:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690411 20:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690411 23:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690412 17:00,17, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690412 18:00,14, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690412 19:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690413 18:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 01:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 02:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 08:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 09:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 10:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 12:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 13:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 14:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 15:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 16:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 17:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 18:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 20:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 21:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 22:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690415 23:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690416 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690416 01:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690416 02:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690416 03:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690422 15:00,33, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690422 16:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690501 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690504 17:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690504 22:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 01:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 02:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 03:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 04:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 05:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 06:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 07:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 09:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 10:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 11:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 12:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 16:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 18:00,17, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 20:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 21:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 22:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690505 23:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 00:00,12, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 01:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 02:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 05:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 06:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 08:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 09:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 10:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 11:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 12:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 13:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 15:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 16:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 17:00,11, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 18:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 19:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 20:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 21:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 22:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690506 23:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 00:00,20, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 01:00,28, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 02:00,12, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 03:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 04:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 05:00,16, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 06:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 07:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 08:00,11, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 09:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 10:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 11:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 12:00,19, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 13:00,17, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 14:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 15:00,29, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 16:00,18, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 17:00,20, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 18:00,12, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 19:00,19, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 20:00,19, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 21:00,9, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 22:00,10, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690507 23:00,5, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690508 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690508 01:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690508 06:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690515 18:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 01:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 02:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 03:00,8, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 04:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 05:00,15, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 06:00,11, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 07:00,14, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 08:00,15, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 09:00,4, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 10:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 12:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 13:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690516 14:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690519 17:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690519 18:00,19, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690520 00:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690521 19:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690521 20:00,6, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690521 21:00,3, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690522 16:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690531 17:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690531 23:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690601 00:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690601 01:00,0,g, 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690601 02:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690601 03:00,2, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690605 20:00,1, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690608 15:00,68, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690608 16:00,39, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690608 17:00,13, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690608 18:00,22, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690608 19:00,17, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690608 20:00,7, , 
COOP:052220,DENVER STAPLETON CO US,1623.1,39.75,-104.86667,19690609 22:00,23, , 
